timestamp;date_GMT;status;attendance;home_team_name;away_team_name;referee;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no;stadium_name
1679855400;Mar 26 2023 - 6:30pm;complete;N/A;River Plate Women;San Lorenzo Women;N/A;5;3.00;3.00;2.30;1.50;1;1;2;0;0;0;57;61;1;5;3;0;0;0;1;2;0;0;7;9;4;4;3;5;-1;-1;50;50;1.80;1.68;1.09;1.34;2.75;50;100;75;0;0;50;100;50;75;9.00;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio MÇ½s Monumental (Capital Federal- Ciudad de Buenos Aires)
1679864400;Mar 26 2023 - 9:00pm;complete;N/A;Racing Club Women;UAI Urquiza Women;N/A;5;1.50;3.00;1.75;2.80;0;1;1;1;0;1;;42;2;6;3;0;3;0;0;3;2;1;4;11;4;4;0;7;-1;-1;50;50;1.39;1.83;1.06;1.46;1.50;25;25;25;0;0;0;100;25;25;10.00;6.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio Presidente Juan Domingo PerÇün (Avellaneda- Provincia de Buenos Aires)
1679932800;Mar 27 2023 - 4:00pm;complete;N/A;Lanus Women;Ferro Carril Oeste Women;N/A;5;0.50;1.50;0.67;0.27;1;0;1;0;0;0;64;;2;3;5;0;4;0;2;3;3;1;11;10;5;3;6;7;-1;-1;50;50;0.83;1.18;1.60;1.29;2.00;25;75;50;0;0;50;75;25;50;5.50;3.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Predio LanÇ§s Auxiliar (ValentÇðn Alsina- Provincia de Buenos Aires)
1679943600;Mar 27 2023 - 7:00pm;complete;N/A;Belgrano W;SAT W;N/A;5;1.50;0.50;1.73;1.36;4;0;4;2;2;0;19,21,46,81;;6;0;1;0;3;0;0;1;2;1;16;9;10;3;6;6;-1;-1;50;50;1.01;1.38;2.16;1.09;1.75;25;50;50;0;0;0;50;25;25;5.50;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Predio Armando PÇ¸rez (CÇürdoba- Provincia de CÇürdoba)
1680019200;Mar 28 2023 - 4:00pm;complete;N/A;El Porvenir Women;Rosario Central W;N/A;5;0.50;2.00;1.00;2.25;0;1;1;0;0;0;;52;5;5;2;0;4;0;1;1;2;2;3;8;0;7;3;1;-1;-1;50;50;1.04;1.69;0.73;1.61;3.50;75;75;50;50;25;25;50;50;100;5.50;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio Gildo Francisco Ghersinich (Gerli- Provincia de Buenos Aires)
1680019200;Mar 28 2023 - 4:00pm;complete;N/A;Estudiantes Caseros W;Excursionistas Women;N/A;5;0.00;0.00;1.55;0.83;2;2;4;1;0;1;79,86;34,7;3;6;1;0;3;0;1;0;0;3;14;8;6;7;8;1;-1;-1;50;50;1.53;1.22;1.94;1.44;3.00;50;100;100;0;0;25;75;50;75;2.50;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Predio MartÇðn Coronado (MartÇðn Coronado- Provincia de Buenos Aires)
1680028200;Mar 28 2023 - 6:30pm;complete;N/A;Estudiantes La Plata Women;Independiente Women;N/A;5;3.00;1.50;0.60;1.27;1;1;2;0;0;0;68;9005;1;6;5;1;5;0;3;3;2;3;11;12;5;8;6;4;-1;-1;50;50;1.03;1.82;1.53;1.96;1.00;0;0;0;0;0;0;75;0;25;8.50;14.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Country Club de Estudiantes de La Plata (La Plata- Provincia de Buenos Aires)
1680267600;Mar 31 2023 - 1:00pm;complete;N/A;UAI Urquiza Women;Defensores de Belgrano W;N/A;6;2.33;0.00;2.23;0.00;3;0;3;1;1;0;37,54,62;;13;2;1;0;1;0;0;1;0;1;20;2;11;0;9;2;-1;-1;50;50;1.77;0.84;2.54;0.27;2.75;0;84;59;34;17;42;84;34;84;11.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio Monumental de Villa Lynch (General San MartÇðn- Provincia de Buenos Aires)
1680287400;Mar 31 2023 - 6:30pm;complete;N/A;Banfield W;Belgrano W;N/A;6;1.50;0.50;0.89;1.00;0;1;1;0;0;0;;77;5;3;1;0;0;0;0;1;0;0;6;8;4;4;2;4;-1;-1;50;50;1.03;1.03;1.27;1.38;0.75;0;0;0;0;0;0;0;0;50;11.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio Florencio SolÇ­ (Lomas de Zamora- Provincia de Buenos Aires)
1680364800;Apr 01 2023 - 4:00pm;complete;N/A;Excursionistas Women;Estudiantes La Plata Women;N/A;6;3.00;1.33;1.80;0.75;2;1;3;3;2;1;43,4501;36;3;9;2;0;5;0;0;2;3;2;8;7;5;6;3;1;-1;-1;50;50;1.89;1.40;1.36;1.46;2.67;50;50;50;34;17;34;84;17;50;8.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Estadio de Excursionistas (Capital Federal- Ciudad de Buenos Aires)
1680444000;Apr 02 2023 - 2:00pm;complete;N/A;Platense Women;LanÇ§s Women;N/A;6;2.33;0.00;2.50;0.30;2;0;2;0;0;0;52,9;;5;4;3;0;2;0;3;0;1;1;14;3;6;2;8;1;-1;-1;50;50;1.37;0.94;1.92;0.83;3.75;59;84;67;50;50;50;84;84;84;7.67;5.00;1.71;4.00;4.30;0.00;1.66;0.00;0.00;0.00;0.00;Estadio Ciudad de Vicente LÇüpez (Vicente LÇüpez- Provincia de Buenos Aires)
1680444000;Apr 02 2023 - 2:00pm;complete;N/A;San Lorenzo Women;El Porvenir Women;N/A;6;2.00;0.00;1.82;0.40;5;0;5;4;4;0;2,10,31,45,81;;3;4;2;0;3;0;1;1;1;2;21;7;11;2;10;5;-1;-1;50;50;1.45;1.46;2.61;0.94;1.75;0;50;25;25;0;0;75;25;50;10.50;6.50;1.13;7.00;11.90;0.00;1.39;2.16;0.00;0.00;0.00;Cancha Auxiliar San Lorenzo (Capital Federal- Ciudad de Buenos Aires)
1680451200;Apr 02 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;Racing Club Women;N/A;6;1.33;1.50;1.27;1.90;0;0;0;0;0;0;;;0;3;-1;-1;-1;-1;-1;-1;-1;-1;7;9;3;3;4;6;-1;-1;48;52;1.34;0.67;1.02;1.14;2.17;17;42;42;17;17;17;34;42;67;4.67;5.50;5.20;3.60;1.68;0.00;2.05;0.00;0.00;0.00;0.00;Estancia Chica Club de Gimnasia y Esgrima La Plata (Abasto- Provincia de Buenos Aires)
1680451200;Apr 02 2023 - 4:00pm;complete;N/A;Rosario Central W;Estudiantes Caseros W;N/A;6;2.00;0.33;1.89;0.91;2;1;3;1;1;0;21,84;70;4;12;1;0;1;0;0;1;1;0;11;10;6;7;5;3;-1;-1;50;50;1.40;1.27;1.59;1.61;1.25;0;42;25;0;0;25;42;17;42;5.33;5.50;1.36;4.90;7.60;0.00;1.64;0.00;0.00;0.00;0.00;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1680458400;Apr 02 2023 - 6:00pm;complete;N/A;Boca Juniors Women;River Plate Women;N/A;6;3.00;0.00;3.00;1.44;3;0;3;1;1;0;31,56,9002;;6;5;2;0;2;0;0;2;0;2;9;6;6;0;3;6;-1;-1;50;50;1.68;1.68;1.42;0.64;2.00;0;50;50;0;0;25;25;25;100;10.50;5.00;1.54;4.30;5.40;0.00;1.72;2.28;0.00;0.00;0.00;Estadio Alberto JosÇ¸ Armando (Ciudad de Buenos Aires)
1680544800;Apr 03 2023 - 6:00pm;complete;N/A;SAT W;HuracÇ­n Women;N/A;6;2.00;1.00;0.73;0.64;1;1;2;1;0;1;70;43;4;3;4;0;6;1;1;3;2;5;5;14;3;7;2;7;-1;-1;50;50;1.34;1.17;1.00;1.90;1.25;25;50;25;0;0;50;50;0;25;7.00;2.50;3.10;3.20;2.15;0.00;1.95;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1680546600;Apr 03 2023 - 6:30pm;complete;N/A;Independiente Women;Ferro Carril Oeste Women;N/A;6;3.00;1.00;2.00;0.27;4;0;4;1;1;0;38,80,9001,9005;;3;4;3;0;2;0;2;1;1;1;9;4;7;3;2;1;-1;-1;50;50;1.44;1.22;1.31;0.67;1.75;0;59;17;0;0;17;34;42;84;7.17;4.33;1.83;3.40;3.60;0.00;1.61;0.00;0.00;0.00;0.00;Predio Independiente - Complejo Santo Domingo (Avellaneda- Provincia de Buenos Aires)
1681495200;Apr 14 2023 - 6:00pm;complete;N/A;Huracan Women;Banfield W;N/A;7;1.67;1.00;1.91;1.58;2;0;2;1;1;0;8,7;;6;6;4;0;3;1;2;2;1;3;10;7;6;3;4;4;-1;-1;50;50;1.27;1.59;1.61;1.10;1.84;33;50;34;17;0;0;84;34;50;5.67;5.67;1.69;3.35;4.55;0.00;2.13;0.00;0.00;0.00;0.00;Predio La Quemita (Capital Federal- Ciudad de Buenos Aires)
1681575300;Apr 15 2023 - 4:15pm;complete;N/A;Lanus Women;Independiente Women;N/A;7;1.33;1.33;0.67;1.27;1;3;4;3;0;3;69;29,45,4501;8;0;1;0;1;0;1;0;1;0;14;16;7;9;7;7;-1;-1;50;50;1.09;1.87;1.87;2.08;1.33;33;33;17;0;0;17;33;17;67;8.67;7.50;5.20;4.00;1.51;0.00;2.20;0.00;0.00;0.00;0.00;Predio LanÇ§s Auxiliar (ValentÇðn Alsina- Provincia de Buenos Aires)
1681582200;Apr 15 2023 - 6:10pm;complete;N/A;River Plate Women;SAT W;N/A;7;2.33;0.33;2.30;1.36;3;0;3;3;3;0;10,16,27;;7;0;4;0;2;0;1;3;0;2;20;5;6;2;14;3;-1;-1;50;50;1.56;1.28;2.13;0.72;2.00;34;67;33;17;0;50;67;33;50;6.67;6.00;1.13;9.00;13.00;0.00;1.32;1.90;0.00;0.00;0.00;Polideportivo CA River Plate (Predio Ezeiza) (Ezeiza- Provincia de Buenos Aires)
1681653600;Apr 16 2023 - 2:00pm;complete;N/A;Defensores de Belgrano W;Gimnasia La Plata W;N/A;7;0.00;0.00;0.73;0.82;0;2;2;0;0;0;;66,74;1;8;3;0;2;0;2;1;0;2;6;10;0;3;6;7;-1;-1;51;49;1.07;0.98;0.67;1.28;2.84;59;59;59;17;17;17;75;59;59;6.50;2.00;5.67;3.90;1.52;0.00;1.71;0.00;0.00;0.00;0.00;Estadio Juan Pasquale (Capital Federal- Ciudad de Buenos Aires)
1681660800;Apr 16 2023 - 4:00pm;complete;N/A;Estudiantes La Plata Women;Rosario Central W;N/A;7;2.00;2.33;0.60;2.25;1;1;2;1;1;0;39;50;4;3;3;1;2;0;2;2;1;1;4;13;3;7;1;6;-1;-1;50;50;1.28;1.66;0.97;1.86;2.42;59;59;17;17;17;17;59;42;75;5.33;12.00;3.98;3.26;1.88;0.00;2.01;0.00;0.00;0.00;0.00;Country Club de Estudiantes de La Plata (La Plata- Provincia de Buenos Aires)
1681660800;Apr 16 2023 - 4:00pm;complete;N/A;Ferro Carril Oeste Women;Excursionistas Women;N/A;7;3.00;0.33;1.91;0.83;2;0;2;0;0;0;54,66;;4;4;3;0;2;1;0;3;2;1;10;9;5;4;5;5;-1;-1;50;50;2.02;1.33;1.50;1.38;4.17;75;100;100;67;25;42;84;42;84;3.33;4.00;1.97;3.44;3.40;0.00;1.72;0.00;0.00;0.00;0.00;Predio RaÇ§l Florentino Di Carlo (Pontevedra)
1681668000;Apr 16 2023 - 6:00pm;complete;N/A;El Porvenir Women;Boca Juniors Women;N/A;7;0.33;1.67;1.00;2.25;0;3;3;2;0;2;;10,21,67;0;6;1;0;3;0;0;1;2;1;4;20;3;9;1;11;-1;-1;50;50;0.93;1.37;0.70;2.45;1.50;33;33;17;17;0;0;17;33;67;8.00;3.00;19.00;8.50;1.09;0.00;1.40;2.15;0.00;0.00;0.00;Estadio Gildo Francisco Ghersinich (Gerli- Provincia de Buenos Aires)
1681754400;Apr 17 2023 - 6:00pm;complete;N/A;Belgrano W;UAI Urquiza Women;N/A;7;2.00;3.00;1.73;2.80;2;3;5;2;0;2;66,76;15,4502,9001;3;8;4;0;4;0;1;3;1;3;8;16;5;8;3;8;-1;-1;50;50;1.58;1.64;1.13;2.00;2.17;17;50;50;17;0;17;84;34;34;10.17;3.00;6.00;4.25;1.40;0.00;1.55;0.00;0.00;0.00;0.00;Estadio Julio CÇ¸sar Villagra (Ciudad de CÇürdoba- Provincia de CÇürdoba)
1681833600;Apr 18 2023 - 4:00pm;complete;N/A;Estudiantes Caseros W;San Lorenzo Women;N/A;7;0.50;2.33;1.55;1.50;1;2;3;3;1;2;37;10,2;1;2;1;0;0;0;0;1;0;0;7;11;3;7;4;4;-1;-1;50;50;1.73;1.57;1.04;1.67;3.09;59;100;84;25;0;0;84;100;100;5.83;4.00;5.45;4.35;1.44;0.00;1.37;2.10;5.00;0.00;0.00;Predio MartÇðn Coronado (MartÇðn Coronado- Provincia de Buenos Aires)
1681840800;Apr 18 2023 - 6:00pm;complete;N/A;Racing Club Women;Platense Women;N/A;7;1.00;1.00;1.75;1.30;0;1;1;0;0;0;;48;5;5;3;2;4;0;0;5;1;3;6;6;2;2;4;4;-1;-1;50;50;1.28;1.22;1.09;0.96;1.34;42;42;17;0;0;25;75;17;17;4.17;6.67;1.77;3.88;3.88;0.00;1.60;2.20;0.00;0.00;0.00;Tita Mattiusi Predio Racing Club (SarandÇð- Provincia de Buenos Aires)
1682082000;Apr 21 2023 - 1:00pm;complete;N/A;SAT W;El Porvenir Women;N/A;8;1.67;0.00;0.73;0.40;0;1;1;0;0;0;;58;4;4;2;0;3;0;1;1;2;1;6;6;2;4;4;2;-1;-1;50;50;1.23;1.29;0.94;1.19;2.83;34;84;50;34;17;50;100;17;67;9.00;7.67;1.43;4.20;5.80;0.00;1.59;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1682179200;Apr 22 2023 - 4:00pm;complete;N/A;Platense Women;Defensores de Belgrano W;N/A;8;2.50;0.00;2.50;0.00;2;0;2;1;1;0;11,73;;10;0;2;0;4;1;0;2;3;2;17;4;9;3;8;1;-1;-1;50;50;1.51;0.65;2.20;0.76;2.34;25;88;46;0;0;17;75;54;88;7.33;3.83;1.19;6.15;12.50;0.00;1.54;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1682179200;Apr 22 2023 - 4:00pm;complete;N/A;Excursionistas Women;Independiente Women;N/A;8;3.00;1.75;1.80;1.27;0;1;1;1;0;1;;4501;2;3;2;0;2;0;0;2;2;0;10;10;9;3;1;7;-1;-1;50;50;1.62;1.92;1.75;1.37;2.00;50;50;38;13;0;38;75;13;38;9.25;5.75;5.35;4.14;1.53;0.00;1.59;0.00;0.00;0.00;0.00;Estadio de Excursionistas (Capital Federal- Ciudad de Buenos Aires)
1682179200;Apr 22 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;Belgrano W;N/A;8;1.25;1.33;1.27;1.00;0;1;1;1;0;1;;19;4;4;3;0;4;0;2;1;2;2;8;10;3;3;5;7;-1;-1;49;51;1.26;1.20;1.14;1.36;1.21;13;13;13;13;13;13;25;13;46;8.08;2.50;2.90;3.20;2.25;0.00;1.70;0.00;0.00;0.00;0.00;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1682188200;Apr 22 2023 - 6:30pm;complete;N/A;Boca Juniors Women;Estudiantes Caseros W;N/A;8;3.00;0.25;3.00;0.91;2;0;2;2;2;0;9,24;;12;8;0;0;2;0;0;0;0;2;14;8;5;4;9;4;-1;-1;50;50;1.59;1.36;1.88;1.24;1.92;13;59;46;0;0;0;42;59;75;10.50;4.00;1.05;11.00;26.00;0.00;1.27;1.62;0.00;0.00;0.00;Complejo Casa Amarilla Pedro Pompilio (Ciudad de Buenos Aires)
1682258400;Apr 23 2023 - 2:00pm;complete;N/A;San Lorenzo Women;Estudiantes La Plata Women;N/A;8;2.33;1.00;1.82;0.75;3;0;3;1;1;0;5,61,80;;5;3;2;0;2;0;1;1;0;2;13;3;8;2;5;1;-1;-1;50;50;1.84;1.42;2.15;0.70;3.17;50;84;67;42;29;54;71;13;71;8.17;5.75;1.32;5.15;7.80;0.00;1.57;2.22;0.00;0.00;0.00;Cancha Auxiliar San Lorenzo (Capital Federal- Ciudad de Buenos Aires)
1682265600;Apr 23 2023 - 4:00pm;complete;N/A;Racing Club Women;LanÇ§s Women;N/A;8;0.75;0.00;1.75;0.30;5;0;5;2;2;0;38,40,64,83,88;;2;3;2;0;2;0;0;2;1;1;10;4;8;3;2;1;-1;-1;50;50;1.23;0.91;1.67;0.82;2.92;29;63;46;34;34;34;71;63;75;7.25;8.58;1.36;4.50;7.00;0.00;1.80;0.00;0.00;0.00;0.00;Tita Mattiusi Predio Racing Club (SarandÇð- Provincia de Buenos Aires)
1682272800;Apr 23 2023 - 6:00pm;complete;N/A;Banfield W;River Plate Women;N/A;8;1.00;0.00;0.89;1.44;0;0;0;0;0;0;;;2;6;-1;-1;-1;-1;-1;-1;-1;-1;12;12;8;6;4;6;-1;-1;50;50;1.15;1.33;1.59;1.74;1.67;0;34;34;0;0;17;34;17;84;10.34;4.67;6.95;4.50;1.40;0.00;1.74;0.00;0.00;0.00;0.00;Estadio Florencio SolÇ­ (Lomas de Zamora- Provincia de Buenos Aires)
1682352000;Apr 24 2023 - 4:00pm;complete;N/A;Rosario Central W;Ferro Carril Oeste Women;N/A;8;2.33;0.75;1.89;0.27;2;0;2;1;1;0;11,83;;9;2;3;0;3;0;1;2;1;2;12;8;7;4;5;4;-1;-1;50;50;1.49;1.08;1.69;1.17;2.25;17;71;59;13;0;29;71;42;71;6.42;4.25;1.82;3.50;3.60;0.00;1.74;0.00;0.00;0.00;0.00;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1682359800;Apr 24 2023 - 6:10pm;complete;N/A;UAI Urquiza Women;HuracÇ­n Women;N/A;8;2.50;1.00;2.23;0.64;1;1;2;1;0;1;60;22;4;3;3;0;3;0;2;1;2;1;11;7;8;4;3;3;12;16;50;50;1.96;1.54;1.70;1.15;2.00;25;63;38;25;13;13;63;38;63;12.00;9.00;1.14;7.60;17.00;0.00;1.54;2.31;0.00;0.00;0.00;Estadio Monumental de Villa Lynch (General San MartÇðn- Provincia de Buenos Aires)
1682697600;Apr 28 2023 - 4:00pm;complete;N/A;Lanus Women;Excursionistas Women;N/A;9;1.00;0.25;0.67;0.83;0;1;1;0;0;0;;79;6;1;5;0;3;0;2;3;0;3;2;5;0;3;2;2;-1;-1;50;50;1.28;1.35;0.32;0.72;2.50;63;75;63;25;0;38;50;25;75;6.00;5.34;3.30;3.50;2.04;0.00;1.78;0.00;0.00;0.00;0.00;Predio LanÇ§s Auxiliar (ValentÇðn Alsina- Provincia de Buenos Aires)
1682705400;Apr 28 2023 - 6:10pm;complete;N/A;Independiente Women;Rosario Central W;N/A;9;3.00;2.00;2.00;2.25;0;2;2;1;0;1;;42,72;4;7;2;0;4;0;0;2;2;2;11;11;5;6;6;5;-1;-1;50;50;1.40;1.71;1.53;1.55;2.67;38;71;29;29;13;13;54;46;100;7.33;5.08;1.88;3.14;3.72;0.00;1.83;0.00;0.00;0.00;0.00;Predio Independiente - Complejo Santo Domingo (Avellaneda- Provincia de Buenos Aires)
1682773800;Apr 29 2023 - 1:10pm;complete;N/A;Defensores de Belgrano W;Racing Club Women;N/A;9;0.00;1.33;0.73;1.90;0;11;11;5;0;5;;2,15,19,23,28,60,66,69,72,86,88;6;5;3;0;0;0;0;3;0;0;7;26;0;16;7;10;-1;-1;50;50;0.97;0.83;0.67;3.16;2.29;25;54;42;13;13;13;38;54;71;4.17;6.00;8.40;4.50;1.31;0.00;1.53;0.00;0.00;0.00;0.00;Estadio Juan Pasquale (Capital Federal- Ciudad de Buenos Aires)
1682788200;Apr 29 2023 - 5:10pm;complete;N/A;Huracan Women;Gimnasia La Plata W;N/A;9;2.00;1.00;1.91;0.82;1;0;1;1;1;0;23;;6;0;2;0;3;1;0;2;1;3;3;4;2;2;1;2;-1;-1;49;51;1.35;1.13;0.59;0.50;1.63;29;59;17;0;0;0;54;34;59;8.75;4.00;1.44;4.00;5.75;0.00;1.68;0.00;0.00;0.00;0.00;Estadio TomÇ­s Adolfo DucÇü (Capital Federal- Ciudad de Buenos Aires)
1682793000;Apr 29 2023 - 6:30pm;complete;N/A;Belgrano W;Platense Women;N/A;9;1.50;1.67;1.73;1.30;0;1;1;0;0;0;;76;8;6;4;0;7;1;2;2;2;6;13;9;10;4;3;5;-1;-1;50;50;1.43;1.13;2.02;1.19;2.38;42;67;50;25;13;42;54;38;54;6.17;5.50;2.00;3.20;3.20;0.00;2.28;0.00;0.00;0.00;0.00;Predio C. A. Racing (Ciudad de CÇürdoba- Provincia de CÇürdoba)
1682877600;Apr 30 2023 - 6:00pm;complete;N/A;Estudiantes La Plata Women;Boca Juniors Women;N/A;9;1.67;2.00;0.60;2.25;0;4;4;3;0;3;;22,26,30,81;1;7;1;0;0;0;0;1;0;0;2;16;2;12;0;4;-1;-1;50;50;1.18;1.64;0.55;2.58;1.59;46;59;13;0;0;13;59;29;59;7.50;9.17;10.00;6.40;1.23;0.00;1.42;2.30;3.48;0.00;0.00;Country Club de Estudiantes de La Plata (La Plata- Provincia de Buenos Aires)
1682877600;Apr 30 2023 - 6:00pm;complete;N/A;El Porvenir Women;Banfield W;N/A;9;0.25;0.75;1.00;1.58;1;4;5;1;1;0;5;56,72,85,9003;2;6;2;0;0;0;2;0;0;0;5;20;3;9;2;11;-1;-1;50;50;0.87;1.46;0.81;2.48;2.38;25;63;50;25;0;13;63;38;88;5.50;5.75;3.30;3.70;2.00;0.00;1.90;0.00;0.00;0.00;0.00;Estadio Gildo Francisco Ghersinich (Gerli- Provincia de Buenos Aires)
1683036600;May 02 2023 - 2:10pm;complete;N/A;Ferro Carril Oeste Women;San Lorenzo Women;N/A;9;3.00;2.50;1.91;1.50;0;0;0;0;0;0;;;2;6;-1;-1;-1;-1;-1;-1;-1;-1;9;21;3;5;6;16;-1;-1;50;50;1.85;1.59;1.10;2.31;3.38;54;100;71;34;17;29;71;71;88;5.00;3.33;4.31;3.83;1.60;0.00;1.44;2.23;0.00;0.00;0.00;Estadio Arquitecto Ricardo Etcheverry (Capital Federal- Ciudad de Buenos Aires)
1683043200;May 02 2023 - 4:00pm;complete;N/A;Estudiantes Caseros W;SAT W;N/A;9;0.33;0.25;1.55;1.36;1;2;3;2;1;1;42;36,68;4;1;4;1;1;1;2;3;0;2;7;10;3;5;4;5;-1;-1;50;50;1.50;1.14;1.37;1.53;2.67;34;75;75;29;0;42;88;46;46;3.50;5.33;2.11;3.36;2.88;0.00;1.72;0.00;0.00;0.00;0.00;Predio MartÇðn Coronado (MartÇðn Coronado- Provincia de Buenos Aires)
1683051000;May 02 2023 - 6:10pm;complete;N/A;River Plate Women;UAI Urquiza Women;N/A;9;2.50;3.00;2.30;2.80;1;1;2;1;1;0;26;65;2;1;6;0;2;0;2;4;0;2;11;10;8;5;3;5;-1;-1;50;50;1.70;1.76;1.81;1.51;2.42;42;67;42;17;17;54;88;29;42;12.25;5.17;2.85;3.55;2.03;0.00;1.67;2.35;0.00;0.00;0.00;Polideportivo CA River Plate (Predio Ezeiza) (Ezeiza- Provincia de Buenos Aires)
1683302400;May 05 2023 - 4:00pm;complete;N/A;Racing Club Women;Belgrano W;N/A;10;1.20;1.75;1.75;1.00;1;0;1;0;0;0;90;;3;4;5;0;1;0;1;4;1;0;8;12;4;7;4;5;-1;-1;50;50;1.32;1.26;1.29;1.81;1.48;10;20;20;10;10;10;53;20;55;8.00;6.93;1.91;3.15;3.58;0.00;2.19;0.00;0.00;0.00;0.00;Tita Mattiusi Predio Racing Club (SarandÇð- Provincia de Buenos Aires)
1683309600;May 05 2023 - 6:00pm;complete;N/A;Boca Juniors Women;Ferro Carril Oeste Women;N/A;10;3.00;0.60;3.00;0.27;1;0;1;0;0;0;60;;6;2;3;0;2;0;1;2;1;1;14;2;5;2;9;0;-1;-1;50;50;1.66;1.10;2.05;0.54;2.33;0;78;45;10;0;23;65;45;78;10.15;3.90;1.17;6.50;12.00;0.00;1.35;2.10;0.00;0.00;0.00;Complejo Casa Amarilla Pedro Pompilio (Ciudad de Buenos Aires)
1683388800;May 06 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;River Plate Women;N/A;10;1.00;0.25;1.27;1.44;0;3;3;1;0;1;;26,62,76;2;4;3;0;1;1;1;2;0;2;7;16;5;9;2;7;-1;-1;51;49;1.24;1.43;1.14;2.23;1.68;10;35;35;10;10;23;55;23;48;8.75;4.34;4.77;3.79;1.57;0.00;1.77;0.00;0.00;0.00;0.00;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1683388800;May 06 2023 - 4:00pm;complete;N/A;SAT W;Estudiantes La Plata Women;N/A;10;1.25;0.80;0.73;0.75;0;0;0;0;0;0;;;2;7;-1;-1;-1;-1;-1;-1;-1;-1;12;11;6;2;6;9;-1;-1;50;50;1.16;1.28;1.69;1.40;2.90;65;88;63;20;10;55;78;20;78;7.70;6.55;2.47;3.08;2.56;0.00;1.85;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1683396000;May 06 2023 - 6:00pm;complete;N/A;Platense Women;HuracÇ­n Women;N/A;10;2.60;1.00;2.50;0.64;2;0;2;2;2;0;23,42;;1;4;3;0;2;0;1;2;1;1;4;3;4;0;0;3;-1;-1;50;50;1.65;1.41;0.62;0.47;1.67;54;74;10;0;0;0;64;30;74;8.53;7.10;2.30;3.15;2.90;1.47;2.07;0.00;0.00;0.00;0.00;Estadio Ciudad de Vicente LÇüpez (Vicente LÇüpez- Provincia de Buenos Aires)
1683468000;May 07 2023 - 2:00pm;complete;N/A;Defensores de Belgrano W;LanÇ§s Women;N/A;10;0.00;0.00;0.73;0.30;2;0;2;1;1;0;16,69;;1;7;1;0;1;0;1;0;1;0;17;5;8;4;9;1;-1;-1;50;50;0.91;0.88;2.19;1.20;4.65;33;90;68;58;58;58;78;90;90;6.95;4.80;4.00;3.80;1.67;0.00;1.55;2.35;0.00;0.00;0.00;Estadio Nueva EspaÇña (Capital Federal- Ciudad de Buenos Aires)
