team_name;common_name;season;country;average_attendance_overall;average_attendance_home;average_attendance_away;minutes_per_goal_scored_overall;minutes_per_goal_scored_home;minutes_per_goal_scored_away;minutes_per_goal_conceded_overall;minutes_per_goal_conceded_home;minutes_per_goal_conceded_away;highest_goals_scored_home;highest_goals_scored_away;highest_goals_conceded_home;highest_goals_conceded_away;half_time_points_overall;half_time_points_home;half_time_points_away;corners_recorded_matches_num_overall;corners_recorded_matches_num_home;cornersRecorded_matches_away;corners_total_per_match_overall;corners_total_per_match_home;corners_total_per_match_away;corners_against_overall;corners_against_home;corners_against_away;corners_against_per_match_overall;corners_against_per_match_home;corners_against_per_match_away;over65_corners_num_overall;over75_corners_num_overall;over85_corners_num_overall;over95_corners_num_overall;over105_corners_num_overall;over115_corners_num_overall;over125_corners_num_overall;over135_corners_num_overall;over145_corners_num_overall;over65_corners_num_home;over75_corners_num_home;over85_corners_num_home;over95_corners_num_home;over105_corners_num_home;over115_corners_num_home;over125_corners_num_home;over135_corners_num_home;over145_corners_num_home;over65_corners_percentage_home;over75_corners_percentage_home;over85_corners_percentage_home;over95_corners_percentage_home;over105_corners_percentage_home;over115_corners_percentage_home;over125_corners_percentage_home;over135_corners_percentage_home;over145_corners_percentage_home;over65_corners_num_away;over75_corners_num_away;over85_corners_num_away;over95_corners_num_away;over105_corners_num_away;over115_corners_num_away;over125_corners_num_away;over135_corners_num_away;over145_corners_num_away;over65_corners_percentage_away;over75_corners_percentage_away;over85_corners_percentage_away;over95_corners_percentage_away;over105_corners_percentage_away;over115_corners_percentage_away;over125_corners_percentage_away;over135_corners_percentage_away;over145_corners_percentage_away;over25_corners_for_overall;over35_corners_for_overall;over45_corners_for_overall;over55_corners_for_overall;over65_corners_for_overall;over75_corners_for_overall;over85_corners_for_overall;over25_corners_for_percentage_overall;over35_corners_for_percentage_overall;over45_corners_for_percentage_overall;over55_corners_for_percentage_overall;over65_corners_for_percentage_overall;over75_corners_for_percentage_overall;over85_corners_for_percentage_overall;over25_corners_for_home;over35_corners_for_home;over45_corners_for_home;over55_corners_for_home;over65_corners_for_home;over75_corners_for_home;over85_corners_for_home;over25_corners_for_percentage_home;over35_corners_for_percentage_home;over45_corners_for_percentage_home;over55_corners_for_percentage_home;over65_corners_for_percentage_home;over75_corners_for_percentage_home;over85_corners_for_percentage_home;over25_corners_for_away;over35_corners_for_away;over45_corners_for_away;over55_corners_for_away;over65_corners_for_away;over75_corners_for_away;over85_corners_for_away;over25_corners_for_percentage_away;over35_corners_for_percentage_away;over45_corners_for_percentage_away;over55_corners_for_percentage_away;over65_corners_for_percentage_away;over75_corners_for_percentage_away;over85_corners_for_percentage_away;over25_corners_against_overall;over35_corners_against_overall;over45_corners_against_overall;over55_corners_against_overall;over65_corners_against_overall;over75_corners_against_overall;over85_corners_against_overall;over25_corners_against_percentage_overall;over35_corners_against_percentage_overall;over45_corners_against_percentage_overall;over55_corners_against_percentage_overall;over65_corners_against_percentage_overall;over75_corners_against_percentage_overall;over85_corners_against_percentage_overall;over25_corners_against_home;over35_corners_against_home;over45_corners_against_home;over55_corners_against_home;over65_corners_against_home;over75_corners_against_home;over85_corners_against_home;over25_corners_against_percentage_home;over35_corners_against_percentage_home;over45_corners_against_percentage_home;over55_corners_against_percentage_home;over65_corners_against_percentage_home;over75_corners_against_percentage_home;over85_corners_against_percentage_home;over25_corners_against_away;over35_corners_against_away;over45_corners_against_away;over55_corners_against_away;over65_corners_against_away;over75_corners_against_away;over85_corners_against_away;over25_corners_against_percentage_away;over35_corners_against_percentage_away;over45_corners_against_percentage_away;over55_corners_against_percentage_away;over65_corners_against_percentage_away;over75_corners_against_percentage_away;over85_corners_against_percentage_away;cornerTimingRecorded_matches_overall;cornerTimingRecorded_matches_home;cornerTimingRecorded_matches_away;corners_total_fh_overall;corners_total_fh_home;corners_total_fh_away;corners_total_2h_overall;corners_total_2h_home;corners_total_2h_away;corners_total_per_match_fh_overall;corners_total_per_match_fh_home;corners_total_per_match_fh_away;corners_total_per_match_2h_overall;corners_total_per_match_2h_home;corners_total_per_match_2h_away;corners_total_fh_over4_overall;corners_total_fh_over5_overall;corners_total_fh_over6_overall;corners_total_2h_over4_overall;corners_total_2h_over5_overall;corners_total_2h_over6_overall;over05_cards_total_overall;over15_cards_total_overall;over25_cards_total_overall;over35_cards_total_overall;over45_cards_total_overall;over55_cards_total_overall;over65_cards_total_overall;over75_cards_total_overall;over85_cards_total_overall;over05_cards_total_percentage_overall;over15_cards_total_percentage_overall;over25_cards_total_percentage_overall;over35_cards_total_percentage_overall;over45_cards_total_percentage_overall;over55_cards_total_percentage_overall;over65_cards_total_percentage_overall;over75_cards_total_percentage_overall;over85_cards_total_percentage_overall;over05_cards_total_home;over15_cards_total_home;over25_cards_total_home;over35_cards_total_home;over45_cards_total_home;over55_cards_total_home;over65_cards_total_home;over75_cards_total_home;over85_cards_total_home;over05_cards_total_percentage_home;over15_cards_total_percentage_home;over25_cards_total_percentage_home;over35_cards_total_percentage_home;over45_cards_total_percentage_home;over55_cards_total_percentage_home;over65_cards_total_percentage_home;over75_cards_total_percentage_home;over85_cards_total_percentage_home;over05_cards_total_away;over15_cards_total_away;over25_cards_total_away;over35_cards_total_away;over45_cards_total_away;over55_cards_total_away;over65_cards_total_away;over75_cards_total_away;over85_cards_total_away;over05_cards_total_percentage_away;over15_cards_total_percentage_away;over25_cards_total_percentage_away;over35_cards_total_percentage_away;over45_cards_total_percentage_away;over55_cards_total_percentage_away;over65_cards_total_percentage_away;over75_cards_total_percentage_away;over85_cards_total_percentage_away;over05_cards_for_overall;over15_cards_for_overall;over25_cards_for_overall;over35_cards_for_overall;over45_cards_for_overall;over55_cards_for_overall;over65_cards_for_overall;over05_cards_for_percentage_overall;over15_cards_for_percentage_overall;over25_cards_for_percentage_overall;over35_cards_for_percentage_overall;over45_cards_for_percentage_overall;over55_cards_for_percentage_overall;over65_cards_for_percentage_overall;over05_cards_for_home;over15_cards_for_home;over25_cards_for_home;over35_cards_for_home;over45_cards_for_home;over55_cards_for_home;over65_cards_for_home;over05_cards_for_percentage_home;over15_cards_for_percentage_home;over25_cards_for_percentage_home;over35_cards_for_percentage_home;over45_cards_for_percentage_home;over55_cards_for_percentage_home;over65_cards_for_percentage_home;over05_cards_for_away;over15_cards_for_away;over25_cards_for_away;over35_cards_for_away;over45_cards_for_away;over55_cards_for_away;over65_cards_for_away;over05_cards_for_percentage_away;over15_cards_for_percentage_away;over25_cards_for_percentage_away;over35_cards_for_percentage_away;over45_cards_for_percentage_away;over55_cards_for_percentage_away;over65_cards_for_percentage_away;over05_cards_against_overall;over15_cards_against_overall;over25_cards_against_overall;over35_cards_against_overall;over45_cards_against_overall;over55_cards_against_overall;over65_cards_against_overall;over05_cards_against_percentage_overall;over15_cards_against_percentage_overall;over25_cards_against_percentage_overall;over35_cards_against_percentage_overall;over45_cards_against_percentage_overall;over55_cards_against_percentage_overall;over65_cards_against_percentage_overall;over05_cards_against_home;over15_cards_against_home;over25_cards_against_home;over35_cards_against_home;over45_cards_against_home;over55_cards_against_home;over65_cards_against_home;over05_cards_against_percentage_home;over15_cards_against_percentage_home;over25_cards_against_percentage_home;over35_cards_against_percentage_home;over45_cards_against_percentage_home;over55_cards_against_percentage_home;over65_cards_against_percentage_home;over05_cards_against_away;over15_cards_against_away;over25_cards_against_away;over35_cards_against_away;over45_cards_against_away;over55_cards_against_away;over65_cards_against_away;over05_cards_against_percentage_away;over15_cards_against_percentage_away;over25_cards_against_percentage_away;over35_cards_against_percentage_away;over45_cards_against_percentage_away;over55_cards_against_percentage_away;over65_cards_against_percentage_away;firstGoalScoredPercentage_overall;firstGoalScoredPercentage_home;firstGoalScoredPercentage_away;shots_per_match_overall;shots_per_match_home;shots_per_match_away;shots_on_target_per_match_overall;shots_on_target_per_match_home;shots_on_target_per_match_away;shots_off_target_per_match_overall;shots_off_target_per_match_home;shots_off_target_per_match_away;fouls_by_this_team_overall;fouls_by_this_team_home;fouls_by_this_team_away;fouls_per_match_overall;fouls_per_match_home;fouls_per_match_away;offsides_total_overall;offsides_total_home;offsides_total_away;offsides_this_team_overall;offsides_this_team_home;offsides_this_team_away;offsidesRecorded_matches_overall;offsidesRecorded_matches_home;offsidesRecorded_matches_away;offsides_total_per_match_overall;offsides_total_per_match_home;offsides_total_per_match_away;offsides_this_team_per_match_overall;offsides_this_team_per_match_home;offsides_this_team_per_match_away;offsides_total_over05_overall;offsides_total_over15_overall;offsides_total_over25_overall;offsides_total_over35_overall;offsides_total_over45_overall;scoredBothHalves_overall;scoredBothHalves_home;scoredBothHalves_away;scoredBothHalvesPercentage_overall;scoredBothHalvesPercentage_home;scoredBothHalvesPercentage_away;BTTS_both_halves_overall;BTTS_both_halves_home;BTTS_both_halves_away;BTTS_and_win_overall;BTTS_and_win_home;BTTS_and_win_away;BTTS_and_win_percentage_overall;BTTS_and_win_percentage_home;BTTS_and_win_percentage_away;BTTS_and_draw_overall;BTTS_and_draw_home;BTTS_and_draw_away;BTTS_and_draw_percentage_overall;BTTS_and_draw_percentage_home;BTTS_and_draw_percentage_away;BTTS_and_lose_overall;BTTS_and_lose_home;BTTS_and_lose_away;BTTS_and_lose_percentage_overall;BTTS_and_lose_percentage_home;BTTS_and_lose_percentage_away;matches_goal_timings_recorded_overall;matches_goal_timings_recorded_home;matches_goal_timings_recorded_away;total_goals_2h_overall;total_goals_2h_home;total_goals_2h_away;average_total_goals_2h_per_match_overall;average_total_goals_2h_per_match_home;average_total_goals_2h_per_match_away;goals_scored_2h_overall;goals_scored_2h_home;goals_scored_2h_away;goals_scored_2h_per_match_overall;goals_scored_2h_per_match_home;goals_scored_2h_per_match_away;goals_conceded_2h_overall;goals_conceded_2h_home;goals_conceded_2h_away;goals_conceded_2h_per_match_overall;goals_conceded_2h_per_match_home;goals_conceded_2h_per_match_away;over05_2hg_matches_overall;over15_2hg_matches_overall;over25_2hg_matches_overall;over05_2hg_percentage_overall;over15_2hg_percentage_overall;over25_2hg_percentage_overall;points_2h_overall;points_2h_home;points_2h_away;ppg_2h_overall;ppg_2h_home;ppg_2h_away;wins_2h_overall;wins_2h_home;wins_2h_away;wins_2h_percentage_overall;wins_2h_percentage_home;wins_2h_percentage_away;draws_2h_overall;draws_2h_home;draws_2h_away;losses_2h_overall;losses_2h_home;losses_2h_away;btts_2h_overall;btts_2h_home;btts_2h_away;btts_2h_percentage_overall;btts_2h_percentage_home;btts_2h_percentage_away;clean_sheets_2h_overall;clean_sheets_2h_home;clean_sheets_2h_away;failed_to_score_2h_overall;failed_to_score_2h_home;failed_to_score_2h_away
Club Atlético San Lorenzo de Almagro Women;San Lorenzo Women;2023;Argentina;0;0;0;68;62;75;86;99;75;5;3;4;3;33;18;15;21;11;11;6.19;6.55;5.80;57;31;26;2.71;2.82;2.60;11;7;3;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;64;27;0;0;0;0;0;0;0;4;4;3;0;0;0;0;0;0;40;40;30;0;0;0;0;0;0;13;12;6;3;0;0;0;62;56;28;14;0;0;0;8;7;3;1;0;0;0;73;64;27;9;0;0;0;5;5;3;2;0;0;0;50;50;30;20;0;0;0;10;5;3;0;0;0;0;48;24;14;0;0;0;0;6;3;1;0;0;0;0;55;27;9;0;0;0;0;4;2;2;0;0;0;0;40;20;20;0;0;0;0;20;10;10;61;36;25;62;29;33;3.05;3.60;2.50;3.10;2.90;3.30;4;1;1;3;1;0;17;15;11;7;4;2;1;0;0;100;88;65;41;24;12;6;0;0;9;8;6;5;3;2;1;0;0;82;73;55;45;27;18;9;0;0;8;7;5;2;1;0;0;0;0;80;70;50;20;10;0;0;0;0;13;8;3;2;1;1;0;76;47;18;12;6;6;0;7;4;2;2;1;1;0;64;36;18;18;9;9;0;6;4;1;0;0;0;0;60;40;10;0;0;0;0;17;9;5;0;0;0;0;100;53;28;0;0;0;0;9;6;4;0;0;0;0;82;55;36;0;0;0;0;8;3;1;0;0;0;0;80;30;10;0;0;0;0;57;64;50;13.05;12.18;14;6.38;6.27;6.50;6.67;5.91;7.50;39;17;22;9.75;8.5;11;24;6;18;9;3;6;3;1;2;8.00;6.00;9.00;3.00;3.00;3.00;3;3;3;3;3;6;3;3;30;30;30;0;0;0;2;0;2;10;0;20;3;1;2;14;9;20;2;1;1;10;9;10;20;10;10;25;13;12;1.25;1.30;1.20;12;6;6;0.60;0.60;0.60;13;7;6;0.65;0.70;0.60;14;8;1;70;40;5;27;15;12;1.35;1.50;1.20;6;4;2;30;40;20;9;3;6;5;3;2;4;1;3;20;10;30;12;7;5;10;5;5
Club El Porvenir Women;El Porvenir Women;2023;Argentina;0;0;0;111;90;150;40;49;33;3;2;4;7;15;9;6;21;11;11;7.95;8.09;7.80;106;65;41;5.05;5.91;4.10;17;14;9;4;2;0;0;0;0;8;8;5;3;2;0;0;0;0;73;73;45;27;18;0;0;0;0;9;6;4;1;0;0;0;0;0;90;60;40;10;0;0;0;0;0;11;8;4;1;1;1;0;52;38;19;5;5;5;0;4;3;1;0;0;0;0;36;27;9;0;0;0;0;7;5;3;1;1;1;0;70;50;30;10;10;10;0;18;16;14;10;7;2;0;86;76;67;48;33;10;0;10;10;10;8;5;1;0;91;91;91;73;45;9;0;8;6;4;2;2;1;0;80;60;40;20;20;10;0;21;11;10;72;38;34;95;51;44;3.43;3.45;3.40;4.52;4.64;4.40;5;1;0;10;7;0;19;19;17;16;14;11;6;0;0;100;100;89;84;74;57;32;0;0;11;11;10;9;7;6;2;0;0;100;100;91;82;64;55;18;0;0;8;8;7;7;7;5;4;0;0;80;80;70;70;70;50;40;0;0;19;17;12;6;4;3;1;100;89;63;32;21;16;5;11;10;5;2;1;1;0;100;91;45;18;9;9;0;8;7;7;4;3;2;1;80;70;70;40;30;20;10;16;15;9;6;2;0;0;84;79;47;32;11;0;0;8;8;6;4;1;0;0;73;73;55;36;9;0;0;8;7;3;2;1;0;0;80;70;30;20;10;0;0;29;45;10;6.95;7.18;6.67;3.55;3.82;3.22;3.40;3.36;3.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;1;1;0;5;9;0;0;0;0;2;2;0;10;18;0;2;2;0;10;18;0;5;1;4;24;9;40;20;11;9;37;22;15;1.85;2.00;1.67;11;9;2;0.55;0.82;0.22;26;13;13;1.30;1.18;1.44;18;8;7;90;40;35;21;13;8;1.05;1.18;0.89;6;4;2;30;36;22;3;1;2;11;6;5;2;2;0;10;18;0;7;3;4;13;6;7
Club Atlético Boca Juniors Women;Boca Juniors Women;2023;Argentina;0;0;0;39;32;49;257;333;214;7;4;2;2;49;22;27;23;11;11;7.78;7.91;7.67;57;28;29;2.48;2.55;2.42;13;11;7;5;5;3;1;1;1;5;4;3;3;3;2;1;1;1;45;36;27;27;27;18;9;9;9;8;7;4;2;2;1;0;0;0;67;57;33;17;17;8;0;0;0;20;17;14;10;4;3;3;87;74;61;43;17;13;13;9;6;6;5;2;2;2;82;55;55;45;18;18;18;11;11;8;5;2;1;1;92;92;67;42;17;8;8;7;4;4;2;2;1;0;30;17;17;9;9;4;0;2;2;2;1;1;1;0;18;18;18;9;9;9;0;5;2;2;1;1;0;0;42;17;17;8;8;0;0;23;11;12;86;40;46;93;47;46;3.74;3.64;3.83;4.04;4.27;3.83;8;6;3;8;5;3;21;20;16;14;6;4;3;0;0;95;91;73;64;27;18;14;0;0;11;11;8;8;4;2;2;0;0;100;100;73;73;36;18;18;0;0;10;9;8;6;2;2;1;0;0;83;75;67;50;17;17;8;0;0;18;15;6;1;0;0;0;82;68;27;5;0;0;0;9;8;2;0;0;0;0;82;73;18;0;0;0;0;9;7;4;1;0;0;0;75;57;33;8;0;0;0;19;14;7;3;1;0;0;86;64;32;14;5;0;0;9;9;5;3;1;0;0;82;82;45;27;9;0;0;10;5;2;0;0;0;0;83;42;17;0;0;0;0;78;91;67;14.05;14.82;13.27;6.50;6.55;6.45;7.55;8.27;6.82;25;0;25;12.5;0;12.5;5;0;5;3;0;3;1;0;1;5.00;0.00;5.00;3.00;0.00;3.00;1;1;1;1;1;8;3;5;36;27;45;1;0;1;3;2;1;13;18;8;2;0;2;9;0;17;0;0;0;0;0;0;22;11;11;32;21;11;1.45;1.91;1.00;26;19;7;1.18;1.73;0.64;6;2;4;0.27;0.18;0.36;17;10;4;77;45;18;43;26;17;1.95;2.36;1.55;12;8;4;55;73;36;7;2;5;3;1;2;2;0;2;9;0;18;17;10;7;8;3;5
Club Estudiantes de La Plata Women;Estudiantes La Plata Women;2023;Argentina;0;0;0;123;129;120;54;53;54;2;2;4;5;16;8;8;22;10;10;6.91;6.30;7.41;89;46;43;4.05;4.60;3.58;13;7;4;3;1;1;0;0;0;6;1;0;0;0;0;0;0;0;60;10;0;0;0;0;0;0;0;7;6;4;3;1;1;0;0;0;57;50;33;25;8;8;0;0;0;10;7;5;3;3;2;1;45;32;23;14;14;9;5;3;2;0;0;0;0;0;30;20;0;0;0;0;0;7;5;5;3;3;2;1;57;42;42;25;25;17;8;14;12;11;6;4;1;0;64;55;50;27;18;5;0;8;7;6;4;2;0;0;80;70;60;40;20;0;0;6;5;5;2;2;1;0;50;42;42;17;17;8;0;20;10;10;51;23;28;86;40;46;2.55;2.30;2.80;4.30;4.00;4.60;3;0;0;8;4;3;18;17;16;15;13;10;9;0;0;90;85;80;75;65;50;45;0;0;10;9;8;7;7;6;6;0;0;100;90;80;70;70;60;60;0;0;8;8;8;8;6;4;3;0;0;67;67;67;67;50;33;25;0;0;17;13;11;10;7;4;3;85;65;55;50;35;20;15;10;7;6;6;4;3;2;100;70;60;60;40;30;20;7;6;5;4;3;1;1;57;50;42;33;25;8;8;17;16;8;7;3;1;1;85;80;40;35;15;5;5;9;8;5;4;3;1;1;90;80;50;40;30;10;10;8;8;3;3;0;0;0;67;67;25;25;0;0;0;36;30;42;7.95;6.7;9;4.00;3.50;4.42;3.95;3.20;4.58;49;0;49;16.33;0;16.33;18;0;18;10;0;10;3;0;3;6.00;0.00;6.00;3.33;0.00;3.33;3;3;3;3;3;2;1;1;10;10;10;0;0;0;1;0;1;5;0;8;4;3;1;18;30;8;6;2;4;27;20;33;20;10;10;22;9;13;1.10;0.90;1.30;9;3;6;0.45;0.30;0.60;13;6;7;0.65;0.60;0.70;14;6;1;70;30;5;22;8;14;1.10;0.80;1.40;4;1;3;20;10;30;10;5;5;6;4;2;4;2;2;20;20;20;10;4;6;12;7;5
CA Huracán Women;Huracán Women;2023;Argentina;0;0;0;110;76;200;95;141;71;3;1;3;3;28;17;11;21;11;11;7.19;7.73;6.60;63;31;32;3.00;2.82;3.20;11;8;6;5;3;2;1;1;1;5;5;5;4;3;2;1;1;1;45;45;45;36;27;18;9;9;9;6;3;1;1;0;0;0;0;0;60;30;10;10;0;0;0;0;0;13;11;9;8;4;3;1;62;52;43;38;19;14;5;7;7;7;6;3;3;1;64;64;64;55;27;27;9;6;4;2;2;1;0;0;60;40;20;20;10;0;0;12;10;4;2;1;1;0;56;48;19;10;5;5;0;5;4;3;2;1;1;0;45;36;27;18;9;9;0;7;6;1;0;0;0;0;70;60;10;0;0;0;0;21;11;10;76;44;32;75;41;34;3.62;4.00;3.20;3.57;3.73;3.40;8;3;1;5;4;2;17;17;16;16;15;11;8;0;0;89;89;84;84;79;57;42;0;0;9;9;9;9;9;7;5;0;0;82;82;82;82;82;64;45;0;0;8;8;7;7;6;4;3;0;0;73;73;64;64;55;36;27;0;0;17;16;12;6;3;2;2;89;84;63;32;16;11;11;9;9;7;4;1;1;1;82;82;64;36;9;9;9;8;7;5;2;2;1;1;73;64;45;18;18;9;9;17;15;13;7;5;0;0;89;79;68;37;26;0;0;9;9;8;4;3;0;0;82;82;73;36;27;0;0;8;6;5;3;2;0;0;73;55;45;27;18;0;0;41;55;27;9.24;10.36;8;4.24;5.00;3.40;5.00;5.36;4.60;63;38;25;12.6;12.67;12.5;16;13;3;6;4;2;5;3;2;3.20;4.33;1.50;1.20;1.33;1.00;5;3;2;2;2;2;2;0;10;18;0;0;0;0;1;1;0;5;9;0;6;1;5;27;9;45;1;1;0;5;9;0;21;11;10;22;12;10;1.05;1.09;1.00;10;8;2;0.48;0.73;0.20;12;4;8;0.57;0.36;0.80;14;4;2;67;19;10;26;19;7;1.24;1.73;0.70;6;5;1;28;45;10;8;4;4;7;2;5;2;1;1;10;9;10;13;9;4;13;5;8
CD UAI Urquiza Women;UAI Urquiza Women;2023;Argentina;0;0;0;43;39;50;173;145;225;7;4;2;2;41;18;23;22;12;12;7.96;8.83;6.90;45;31;14;2.05;2.58;1.40;16;14;9;6;5;3;1;1;1;10;8;6;3;3;2;1;1;1;83;67;50;25;25;17;8;8;8;6;6;3;3;2;1;0;0;0;60;60;30;30;20;10;0;0;0;19;17;15;12;11;6;4;86;77;68;55;50;27;18;12;10;9;6;6;2;2;100;83;75;50;50;17;17;7;7;6;6;5;4;2;70;70;60;60;50;40;20;6;3;1;0;0;0;0;27;14;5;0;0;0;0;5;3;1;0;0;0;0;42;25;8;0;0;0;0;1;0;0;0;0;0;0;10;0;0;0;0;0;0;21;11;10;83;54;29;84;44;40;3.95;4.91;2.90;4.00;4.00;4.00;8;5;3;8;3;3;19;18;16;12;10;6;4;0;0;95;90;80;60;50;30;20;0;0;9;9;7;5;5;3;2;0;0;69;69;54;38;38;23;15;0;0;10;9;9;7;5;3;2;0;0;100;90;90;70;50;30;20;0;0;19;11;8;5;1;0;0;95;55;40;25;5;0;0;9;4;4;2;1;0;0;69;31;31;15;8;0;0;10;7;4;3;0;0;0;100;70;40;30;0;0;0;17;13;7;4;1;1;0;85;65;35;20;5;5;0;9;6;3;2;0;0;0;69;46;23;15;0;0;0;8;7;4;2;1;1;0;80;70;40;20;10;10;0;74;62;90;13.57;13.27;13.9;7.48;7.27;7.70;6.10;6.00;6.20;44;39;5;8.8;9.75;5;14;8;6;7;4;3;4;3;1;3.50;2.67;6.00;1.75;1.33;3.00;4;2;2;2;2;9;7;2;45;70;20;0;0;0;5;3;2;22;23;20;2;1;1;9;8;10;0;0;0;0;0;0;20;10;10;28;20;8;1.40;2.00;0.80;24;19;5;1.20;1.90;0.50;4;1;3;0.20;0.10;0.30;15;7;4;75;35;20;42;26;16;2.10;2.60;1.60;12;8;4;60;80;40;6;2;4;2;0;2;2;1;1;10;10;10;17;9;8;6;1;5
CA Excursionistas Women;Excursionistas Women;2023;Argentina;0;0;0;86;60;134;64;113;47;3;2;2;7;28;16;12;21;9;9;7.04;7.55;6.66;91;39;52;4.33;4.33;4.33;13;10;7;3;1;1;0;0;0;6;5;4;2;1;1;0;0;0;67;56;44;22;11;11;0;0;0;7;5;3;1;0;0;0;0;0;57;42;25;8;0;0;0;0;0;11;6;4;2;0;0;0;52;28;19;10;0;0;0;6;4;3;1;0;0;0;67;44;33;11;0;0;0;5;2;1;1;0;0;0;42;17;8;8;0;0;0;16;11;9;6;4;3;1;76;52;43;28;19;14;5;8;5;4;2;1;1;1;89;56;44;22;11;11;11;8;6;5;4;3;2;0;67;50;42;33;25;17;0;20;9;11;62;28;34;82;40;42;3.10;3.11;3.09;4.10;4.44;3.82;3;1;1;9;7;1;18;17;15;13;11;6;5;0;0;100;94;83;72;61;33;28;0;0;9;8;8;7;6;4;3;0;0;90;80;80;70;60;40;30;0;0;9;9;7;6;5;2;2;0;0;75;75;57;50;42;17;17;0;0;15;12;6;1;0;0;0;83;67;33;6;0;0;0;8;6;3;0;0;0;0;80;60;30;0;0;0;0;7;6;3;1;0;0;0;57;50;25;8;0;0;0;17;15;10;6;5;1;1;94;83;56;33;28;6;6;9;8;5;4;3;1;1;90;80;50;40;30;10;10;8;7;5;2;2;0;0;67;57;42;17;17;0;0;36;40;33;7.9;9.78;6.36;4.90;6.33;3.73;3.00;3.44;2.64;8;8;0;4;4;0;10;10;0;9;9;0;1;1;0;10.00;10.00;0.00;9.00;9.00;0.00;1;1;1;1;1;5;3;2;25;33;18;0;0;0;2;2;0;9;20;0;5;3;2;23;30;17;2;0;2;9;0;17;20;9;11;27;9;18;1.35;1.00;1.64;10;6;4;0.50;0.67;0.36;17;3;14;0.85;0.33;1.27;14;7;4;70;35;20;22;14;8;1.10;1.56;0.73;5;3;2;25;33;18;7;5;2;8;1;7;3;1;2;15;11;18;11;7;4;12;5;7
CA Platense Women;Platense Women;2023;Argentina;0;0;0;69;56;90;95;150;69;3;2;2;3;24;16;8;20;10;10;8.55;8.50;8.60;79;33;46;3.95;3.30;4.60;16;14;10;6;3;2;1;1;0;8;8;6;3;1;1;0;0;0;80;80;60;30;10;10;0;0;0;8;6;4;3;2;1;1;1;0;80;60;40;30;20;10;10;10;0;14;12;11;7;4;3;2;70;60;55;35;20;15;10;8;6;6;4;3;3;2;80;60;60;40;30;30;20;6;6;5;3;1;0;0;60;60;50;30;10;0;0;16;13;7;3;1;1;0;80;65;35;15;5;5;0;7;5;2;1;0;0;0;70;50;20;10;0;0;0;9;8;5;2;1;1;0;90;80;50;20;10;10;0;20;10;10;79;39;40;92;46;46;3.95;3.90;4.00;4.60;4.60;4.60;7;4;2;11;5;2;19;17;17;13;12;9;8;0;0;100;89;89;68;63;47;42;0;0;10;9;9;7;7;4;4;0;0;100;90;90;70;70;40;40;0;0;9;8;8;6;5;5;4;0;0;90;80;80;60;50;50;40;0;0;18;16;9;6;3;1;1;95;84;47;32;16;5;5;9;8;4;2;1;0;0;90;80;40;20;10;0;0;9;8;5;4;2;1;1;90;80;50;40;20;10;10;17;13;9;8;4;4;2;89;68;47;42;21;21;11;10;7;4;4;3;3;1;100;70;40;40;30;30;10;7;6;5;4;1;1;1;70;60;50;40;10;10;10;60;80;40;10.35;12.3;8.4;5.80;7.10;4.50;4.55;5.20;3.90;30;12;18;15;12;18;8;5;3;4;3;1;2;1;1;4.00;5.00;3.00;2.00;3.00;1.00;2;2;2;1;1;2;2;0;10;20;0;0;0;0;4;3;1;20;30;10;4;1;3;20;10;30;1;0;1;5;0;10;20;10;10;24;15;9;1.20;1.50;0.90;18;11;7;0.90;1.10;0.70;6;4;2;0.30;0.40;0.20;13;8;2;65;40;10;37;19;18;1.85;1.90;1.80;9;5;4;45;50;40;10;4;6;1;1;0;3;2;1;15;20;10;16;7;9;8;3;5
